course_id,lecture_id,course_title,lecture_title
course_1969,lecture_5636,"SAP ABAP Programming Reports, Adobe Forms, CDS, AMDP & more",Smartforms to adobe form migration
course_2129,lecture_5252,AWS Certified Cloud Practitioner CLF-C02,Adding User Authentication via Cognito
course_1575,lecture_9151,ChatGPT & OpenAI APIs: The Comprehensive Guide,What is a Prompt and Prompt Engineering
course_574,lecture_1742,SAP S/4HANA Finance & Controlling - Configuration & End User,Customer as Vendor and Vendor as Customer Clearing (End-User)
course_1888,lecture_3130,Creating .Net Core Microservices using Clean Architecture,Enabling CORS
course_186,lecture_807,The Ultimate Guide to IoT with Raspberry Pi and Python -2023,Introduction to AWS IoT Core
course_864,lecture_1692,Mastering Azure PowerShell,Lab - Log Analytics Workspace
course_2022,lecture_8568,SAP Basis Administration,SAP GUI Installation
course_789,lecture_4425,Machine Learning & Generative AI for CXOs & Sr. Managers,Understanding Large Language Models (LLMs) and Generative AI
course_1570,lecture_8909,Oracle Fusion Technical - Oracle Integration Cloud (OIC/ICS),Import Suppliers using SOAPUI
course_1256,lecture_1063,PL-900 Microsoft Power Platform Fundamentals Complete Guide,2.3.1 AI Builder
course_2076,lecture_2153,"DevOps: CICD with Git GitLab Jenkins, Docker and Django",Create a new Django project
course_529,lecture_909,GCP for AWS Professionals - Learn Google Cloud at F1 Speed,Step 01 - Exploring Managed Services for Operations in Google Cloud Platform
course_669,lecture_3418,"Financial Forecasting, Modeling, and Risk Management Course",Risk Governance
course_133,lecture_4454,Software Architecture & Technology of Large-Scale Systems,Cloud MQ solutions
course_2325,lecture_4076,The Complete JAVA Training,Installing IntelliJ IDEA for Windows
course_574,lecture_6566,SAP S/4HANA Finance & Controlling - Configuration & End User,Currency  Conversion Settings for Company Codes (Configuration)
course_2054,lecture_6175,SAP FICO (Finance & Controlling )  Simplified For Beginners,Customer as a Vendor Process Flow-Continued
course_1229,lecture_2993,Data Structures and Algorithms: In Depth using C#,Binary Tree Representation - Array Based
course_1768,lecture_421,Product Management 101,Sales enablement tools
course_345,lecture_373,EXCEL at Work - Complete MS Excel Mastery Beginner to Pro,VLOOKUP Function
course_72,lecture_2750,SAP ABAP Core Data Services ( CDS Views ) for S/4 HANA,AMDP - Theory
course_2015,lecture_1000,The Complete Web Development Bootcamp,Creating new React Component
course_2102,lecture_3644,The Comprehensive Android App Development Masterclass,Creating Media Player and Playing Music
course_2345,lecture_1404,SC-100: Microsoft Cybersecurity Architect,Azure Storage Accounts Authorization - Access keys
course_1750,lecture_6109,Azure Fundamentals: AZ-900 Certification +Practice Questions,Availability Zones and Sets
course_69,lecture_1610,"[NEW] Spring Boot 3, Spring 6 & Hibernate for Beginners","Spring Boot DAO: Add, Update, Delete - Coding"
course_1406,lecture_183,Qt 6 Core Intermediate with C++,Disable copy
course_81,lecture_5784,Go Java Full Stack with Spring Boot and Angular,Step 48 - Quick Review of Spring Boot Auto Configuration and Dispatcher Servlet
course_232,lecture_7347,PostgreSQL Database Administration  on Windows/Linux- Part 2,Introduction to Log Based Shipping Standby
course_310,lecture_3351,Learn Azure DevOps CI/CD pipelines,Service Principal in Azure DevOps
course_157,lecture_3562,PowerShell 7: Beginner To Advanced,Naming PowerShell Variables
course_1825,lecture_8796,"Kubernetes for Beginners: Google Cloud, AWS & Azure",Step 12 - Observing Istio Service Mesh with Kiali
course_2051,lecture_490,Algorithmic Options Trading on Interactive Brokers' Platform,Streaming OI and Vol of a Specific Option Contract
course_1707,lecture_6100,MB-300: Dynamics 365 Core Finance and Operations (Part 1/2),Dynamics 365 Overview
course_1741,lecture_152,Learn C# Programming (In Ten Easy Steps),Tour of Visual Studio
course_664,lecture_8073,AZ-400 Designing and Implementing DevOps Certification 2022,Understanding deployment
course_492,lecture_258,"AWS & Typescript Masterclass - CDK V2, Serverless, React",Testing aws-sdk calls
course_2288,lecture_9384,"From Wire to PLC , A Bootcamp In Industrial Automation",PLC Program part 3
course_1481,lecture_7261,Software Testing Masterclass (2023) - From Novice to Expert,Web Application Testing
course_1842,lecture_6584,Microsoft PowerPoint From Beginner to Advanced,Adding Images with PowerPoint Content Slide Layout
course_1278,lecture_2439,LangChain MasterClass- OpenAI LLAMA 2 GPT LLM Apps|| Python,LLMs Walkthrough
course_816,lecture_5363,ISO 22301:2019. Business continuity management system,Needs and expectations of interested parties
course_2012,lecture_4794,The Complete Tableau Bootcamp for Data Visualization,Tableau Implementation - Colour
course_1005,lecture_8112,Master Data Engineering using GCP Data Analytics,Import ELT Data Pipeline Applications into Databricks Environment
course_396,lecture_1662,"Spring Boot Unit Testing with JUnit, Mockito and MockMvc",Throwing Exceptions with Mocks - Coding
course_2197,lecture_8358,Java Interview Guide : 200+ Interview Questions and Answers,"Java New Features - Java 5, 6, 7 and 8"
course_1361,lecture_4144,How to Dropship Print on Demand Mugs and T Shirts on Etsy,How to Dropship on Etsy (Tutorial 1)
course_148,lecture_8484,Mastering Key Performance Indicators (KPIs),Using KPIs as directional guides
course_130,lecture_736,Appium - Mobile Testing with Latest 2.0 and Live Projects,"Day 7 - Java Mail API, Appium Detailed Configuration"
course_424,lecture_257,Linux System Programming - A programmers/Practical Approach,Process ID and parent process ID
course_1284,lecture_4987,Ultimate AWS Certified Developer Associate 2023 NEW DVA-C02,"AWS Access Keys, CLI and SDK"
course_520,lecture_7639,AZ-140 Configuring & Operating MS Azure Virtual Desktop AVD,Connecting PowerShell to Azure
course_2380,lecture_411,Python + AI Crash Course: Learn Coding Faster Than Ever,TTS Text to Speech
course_1535,lecture_2265,2023 Natural Language Processing in Python for Beginners,Running Flask App with ML Model Part 1
course_504,lecture_7950,"Microservices Observability, Resilience, Monitoring on .Net",Adding ElasticSearch and Kibana image into Docker-Compose File for Multi-Contain
course_402,lecture_3966,"Business Analysis Techniques - ECBA, CCBA, CBAP Endorsed",Entity Relationship Diagrams ERDs
course_1157,lecture_3629,"Artificial Intelligence for Finance, Accounting & Auditing",Natural Language Processing applications in Finance | Accounting | Auditing
course_1787,lecture_8790,AWS Lambda & Serverless - Developer Guide with Hands-on Labs,Introduction - API Gateway - HTTP API - Walkthrough with AWS Management Console
course_1596,lecture_8890,Automated Software Testing with TestCafe,Visual Testing with TestCafe and Percy
course_558,lecture_4497,Oracle Database Administration Workshop ( 12c and Higher),OS configurations for oracle user
course_1148,lecture_3566,Communication Fundamentals: How To Communicate Better,Leadership: Owning The Responsibility Of Communication
course_814,lecture_929,AZ-204: Developing Solutions for Microsoft Azure - NEW,Lab - Azure Functions - Azure SQL database - GET Products
course_340,lecture_2652,Building Real-Time REST APIs with Spring Boot - Blog App,Spring Boot PUT REST API - @PutMapping and @RequestBody
course_1969,lecture_379,"Learn SAP ABAP Programming reports, forms,  CDS, AMDP & more",Consume AMDP Class through program
course_579,lecture_8814,"Azure DevOps for .NET Developer (CI/CD, Boards, Repo & Wiki)",Azure Devops Overview
course_537,lecture_7523,Beginner to Pro in Excel: Financial Modeling and Valuation,Performing discounted cash flow valuation (DCF)
course_1454,lecture_2751,Snowflake SnowPro Core Certification Preparation - COF-C02,Snowflake Architecture is its differentiator
course_1532,lecture_632,Building Automated Machine Images with HashiCorp Packer,Hands-On Lab - Building Images for Different Operating Systems
course_511,lecture_2424,Master Google Analytics 4 Reports and GTM Basics in 2023,Lets Start our Analysis of Beginner Traffic Data
course_1035,lecture_1183,Practical Kubernetes Guide,Complete CI/CD pipeline for Kubernetes/AKS
course_1079,lecture_5715,Databricks SQL for Data Analysts,Databricks to Databricks Delta Sharing
course_1580,lecture_3263,Administration of Red Hat Enterprise Linux 8 (2023),Validating Network Configuration (with Guided Exercise)(
course_1906,lecture_8347,Integration & Resilient Design Patterns with Spring WebFlux,Circuit Breaker Terminologies
course_1036,lecture_5704,Apache Tomcat Server from Beginners to Advanced,Tomcat Logging Part4
course_1162,lecture_7299,SQL Query Training for SAP Business One,Deploy Your Queries to SAP
course_2224,lecture_7715,The Full Stack Web Development Bootcamp  2023 - MERN STACK,Cookie Based Authentication: Authorization With Cookies
course_1982,lecture_60,SAP ABAP Basic ABAP + OOPS + CROSSAPP + WEBDYNPRO + WORKFLOW,5. Pass Parameter to the Adobe Form
course_1235,lecture_730,CASP+ (CAS-004) Complete Course & Full-Length Practice Exam,Ciphers and Certificates (OBJ. 2.5)
course_2119,lecture_3718,AZ-500 Microsoft Azure Security Technologies Exam Prep,Azure Key Vault
course_2105,lecture_996,Microsoft Excel - Excel from Beginner to Advanced,Using Excel's IFERROR() Function
course_1987,lecture_4870,Adobe Illustrator CC - Essentials Training Course,Class Project 20 - Generative Recolor
course_1565,lecture_5719,Project Management: Getting Started and Beyond,Course overview: Real World Project Management
course_1417,lecture_8007,The Complete Digital Marketing Course - 12 Courses in 1,Facebook Ads : App Install & Enggagement Ads
course_352,lecture_2284,Active Directory on Windows Server,Active Directory Login Process
course_538,lecture_6660,Microsoft Excel Certification Exam Prep: MO-201 Excel Expert,Creating a Pivot Table
course_1333,lecture_2887,The Complete Pandas Bootcamp 2024: Data Science with Python,Python Basics Quiz: Solution
course_961,lecture_5284,Python for Beginners: Learn Python Programming (Python 3),Installing Python on Mac
course_1709,lecture_9059,Build ASP.NET Core Web API - Scratch To Finish (.NET 7 API),Deploying ASP.NET Web API To Azure
course_1857,lecture_4067,Problem Solving: The Complete Guide,What is a problem?
course_666,lecture_1774,PL-100: Microsoft Power Platform Apps Maker,Support deployment of solutions to testing and production environments
course_867,lecture_6025,The Complete PLC Software/Hardware full Automation Bootcamp,Introduction to PLC
course_2189,lecture_290,Web Scraping and API Fundamentals in Python,Extracting data from the HTML tree
course_2023,lecture_34,Excel to Access: Intro to Microsoft Access for Excel Users,Using a Select Query as a Report Source
course_1134,lecture_2843,"Risk, Payments and Fraud",Chargebacks
course_571,lecture_6670,Data Warehouse Developer-SQL Server/ETL/SSIS/SSAS/SSRS/T-SQL,What is SQL Server
course_1079,lecture_7220,Databricks SQL for Data Analysts,Creating Catalogs
course_456,lecture_3201,Design Patterns in C# Made Simple,Designing a Fluent Builder
course_1903,lecture_3796,Full Stack: React and Java Spring Boot - The Developer Guide,React - Save Image to State
course_55,lecture_1914,Google Cloud Developer - GCP Professional Certification,Step 07 - Exploring Load Testing in Google Cloud
course_1954,lecture_1951,Rest API Testing (Automation) from Scratch-Rest Assured Java,Automate GraphQL Queries & Mutations using Rest Assured automation
course_688,lecture_192,Selenium Java : Beginner to Advanced [Live Project],53. How to perform double click action in Selenium WebDriver_ (Interview Questio
course_332,lecture_5843,The Complete 2023 Web Development Bootcamp,Adding Javascript to Websites
course_479,lecture_6118,Digital Transformation - Masterclass,High Level Architecture Canvas
course_1819,lecture_7391,Top 150+ QA Automation Interview Questions & Resume Tips,Part 2 -Selenium and Core Java Mix Interview Questions
course_1554,lecture_5904,Spring Framework 5: Beginner to Guru,Spring Boot Active MQ Example
course_1203,lecture_106,VBScripting Fundamentals (Updated 2021),Reading Excel Document - Part 2
course_2286,lecture_737,MuleSoft 4.X Complete Guide For Beginners- Hands On Projects,Mule validations introduction
course_1309,lecture_877,Python for Excel: Use xlwings for Data Science and Finance,All you need to know about VBA Macros
course_259,lecture_6238,Automation Architect - Selenium WebDriver - 9 Live Projects,Running the pipeline from Jenkinsfile
course_953,lecture_1644,Azure Architect Technologies,NEW - Azure Storage Accounts - Authorization techniques review
course_1058,lecture_6293,SAP S/4HANA Sales (SD - Sales and Distribution),Introduction to SAP S/4HANA Business Suite
course_151,lecture_8515,PostgreSQL  Database Administration on Windows/Linux- Part 1,Setup PostgreSQL Environment Variable on Linux
course_694,lecture_6208,How to become a CISO (Chief Information Security Officer),What is a Chief Information Security Officer (CISO)?
course_135,lecture_6550,Certified Internal Auditor (CIA) Part 2 - Full Study Course,Risk-Control Matrix
course_1485,lecture_4009,The C++20 Masterclass :  From Fundamentals to Advanced,Memory Leaks
course_814,lecture_3608,AZ-204: Developing Solutions for Microsoft Azure - NEW,Redis Cache key eviction
course_1015,lecture_5620,SAP HANA Administration,SAP HANA Workload Management
course_2044,lecture_2042,DP-900: Microsoft Azure Data Fundamentals (Nov 2023 version),25. Describe the difference between batch and real time (streaming)
course_1204,lecture_7254,ISTQB Foundation Level preparation course+1000quiz examples,Chapter 4. Test Analysis and Design - Intro
course_1464,lecture_5803,The Ultimate Microsoft Office 2021/365 Training Bundle,Create and Save a Document
course_1648,lecture_8519,Automated Software Testing with Playwright,API Tests Configuration
course_2054,lecture_3216,SAP FICO (Finance & Controlling )  Simplified For Beginners,Automatic Payment Program (APP) Concept
course_2022,lecture_3744,SAP Basis Administration,SAP Client
course_1603,lecture_4267,"Flow of fluids through piping systems , valves and pumps",PRACTICE SESSION : Specific gravity using Flow of Fluids Excel Workbook
course_1350,lecture_2543,"SAPUI5(UI5/FIORI), ABAP RAP/ABAP Cloud-Intro, Fiori Elements",execute in BAS:-Basics needed for SAPUI5 development- HTML5
course_814,lecture_6921,AZ-204: Developing Solutions for Microsoft Azure - NEW,Lab - Azure Cosmos DB - Table API
course_1839,lecture_1666,Software Architecture Case Studies,Architecture Diagrams
course_910,lecture_7136,Playwright JS Automation Testing from Scratch with Framework,Generate HTML reports for Cucumber Playwright & Rerun failed Scenarios
course_2160,lecture_1639,Advanced C Programming Course,Creating your own Macros
course_1799,lecture_1383,Microsoft Modern Windows Desktop Admin course with SIMS,Using the Microsoft Deployment Toolkit (MDT) to create a deployment share
course_2010,lecture_4795,.NET Core Microservices - The Complete Guide (.NET 8 MVC),Create Gateway Project
course_672,lecture_2674,70-462: SQL Server Database Administration (DBA),"1b, 2b, 2c, 4a, 4b. Design the installation of SQL Server and its components"
course_398,lecture_6903,How to Start a YouTube Automation Channel & Monetize It Fast,This New AI Software Edits Your YouTube Videos FOR YOU Automatically
course_1832,lecture_2841,Identity and Access Management (IAM),Identity federation & SSO
course_409,lecture_2858,Practical Software Testing 2023-Manual+JIRA+API+DB+Selenium,Introduction : Why as Tester we need to learn AWS
course_750,lecture_5007,Python for Data Science and Machine Learning Bootcamp,PySpark Setup
course_1996,lecture_1754,DP-203 - Data Engineering on Microsoft Azure 2023,So the purpose of Azure Event Hubs
course_366,lecture_3655,Project Development Using Spring Boot,Install Spring Tool Suite
course_2390,lecture_1820,GCP - Google Cloud Professional Data Engineer Certification,Data engineering Overview
course_257,lecture_8135,Appium - Mobile App Automation in Python (Basics + Advance),Automating the Amazon application
course_2283,lecture_2023,Become RPA Master in Microsoft Power Automate Desktop,How to Create a Desktop Flow
course_183,lecture_1074,Master ASP.NET Core Identity: Authentication & Authorization,.Net 6 Update
course_210,lecture_9304,Business Analysis:  Working with Use Cases,Use Case Diagrams
course_476,lecture_7626,Data Structures & Algorithms Essentials using C++ (2023),Trie Searching
course_2333,lecture_8049,SAP : Supply Chain Logistics & Transportation in S/4 HANA,SAP Transportation Management (TM) - Functionality
course_264,lecture_5639,Practice Java by Building Projects,Overview of the Email Application
course_1377,lecture_8241,PL-900: Microsoft Power Platform Fundamentals,The Power Apps User Experience
course_1996,lecture_8944,DP-203 - Data Engineering on Microsoft Azure 2023,Azure Data Lake Gen 2 Security - Account Keys
course_1954,lecture_4854,Rest API Testing (Automation) from Scratch-Rest Assured Java,Introduction to REST API and where it is used in Project Architecture
course_1731,lecture_9176,Team workflows in JIRA,Our first step to updating Jira
course_917,lecture_3080,Maven Crash Course,Spring Boot Features
course_986,lecture_701,Complete Time Management Course  Raise Personal Productivity,The Real Truth About Time Management
course_1098,lecture_7252,Apache Spark and Databricks - Stream Processing in Lakehouse,Creating Azure Databricks Cluster
course_1361,lecture_7187,How to Dropship Print on Demand Mugs and T Shirts on Etsy,How to Start a FULLY AUTOMATED Etsy Dropshipping Store (Tutorial 4)
course_1929,lecture_3356,"Excel Essentials: The Complete Excel Series - Level 1, 2 & 3",Finding A Search String in Another Workbook With Multiple Sheets
course_575,lecture_1263,Complete UiPath RPA Developer Course: Build 7 Robots,Write output to Excel
course_33,lecture_7598,Linux Technical Interview Questions and Answers,Tell me about yourself
course_2293,lecture_5671,Data Quality Masterclass - The Complete Course,Record
course_1584,lecture_1871,Power BI - Business Intelligence for Beginners to Advance,Filter- Page-Report-Visualization level-1 in Power BI
course_382,lecture_3563,The Complete SSL and TLS Guide: HTTP to HTTPS,HTTP and HTTPS versions of website
course_1677,lecture_8226,Certified Information Security Manager (CISM - ISACA),1.13 - Enterprise information security architecture
course_1831,lecture_101,Master Reporting Automation with Google Sheets,Defining Current Week through TODAY Formula
course_1787,lecture_9108,AWS Lambda & Serverless - Developer Guide with Hands-on Labs,Introduction - Amazon EventBridge - Developing with AWS SDK
course_395,lecture_7735,Building Acoustics and Noise Control,Sound Absorption and Sound Insulation
course_510,lecture_3386,Blogging Masterclass: How To Build A Successful Blog In 2023,The Most Common Way To Monetize A Blog (And Why I Don't Recommend It)
course_2169,lecture_5184,Complete Linux Training Course to Get Your Dream IT Job 2023,Introduction to VMWare
course_1996,lecture_1780,DP-203 - Data Engineering on Microsoft Azure 2023,Lab - Azure Event Hubs Capture
course_1,lecture_4645,"Competitive Programming Essentials,  Master Algorithms 2023",Unique Number - III Code
course_889,lecture_5001,SAP S/4HANA Finance Training (vs SAP FICO),Creation of Customer or Vendor Directly
course_699,lecture_3318,Graph Theory,Spanning Trees
course_1925,lecture_6210,Design Microservices Architecture with Patterns & Principles,Backends for Frontends Pattern-BFF
course_814,lecture_8711,AZ-204: Developing Solutions for Microsoft Azure - NEW,Lab - Azure Service Bus Topics - .NET - Sending messages
course_2258,lecture_8087,"Java EE with Vaadin, JPA, Microservices, Spring and Maven",Transaction implementation
course_1262,lecture_2781,Cypress -Modern Automation Testing from Scratch + Frameworks,Modifying existing tests into Page object pattern as per Cypress standards
course_178,lecture_908,CAPM Exam Prep Course 25 PDU's for 2023 Exam,Product vs Project Management
course_1708,lecture_2810,Web Scraping in Python With BeautifulSoup and Selenium,Scraping a Table - Part 1
course_2105,lecture_8841,Microsoft Excel - Excel from Beginner to Advanced,Microsoft Excel INDEX() and MATCH() Function Combined Continued
course_2022,lecture_8965,SAP Basis Administration,Customizing Projects
course_897,lecture_1952,ChatGPT Complete Course - Prompt Engineering and My GPTs,Your ChatGPT Data Controls - Chat History and Training
course_425,lecture_8113,Python Masterclass 2023: Build 19 Real World Python Projects,Installing Python On Mac
course_828,lecture_2426,AZ-900: Microsoft Azure Fundamentals Exam Prep - OCT 2023,Overview of Azure Storage
course_1284,lecture_6288,Ultimate AWS Certified Developer Associate 2023 NEW DVA-C02,AWS SDK Overview
course_1891,lecture_4828,ISO 31000. Risk manager training,Risk management principles
course_1204,lecture_8410,ISTQB Foundation Level preparation course+1000quiz examples,"ISTQB (CTFL) exam preparation course intro, v4.0 [NEW!] vs v3.1 [Retiring]"
course_335,lecture_8446,Illustrator 2022 MasterClass,Recolor Artwork improvements
course_1256,lecture_1035,PL-900 Microsoft Power Platform Fundamentals Complete Guide,1.3.1 Power Platform security
course_1327,lecture_5436,Graphic Design Masterclass - Learn GREAT Design,Creating A Dynamic Instagram Reel
course_688,lecture_7081,Selenium Java : Beginner to Advanced [Live Project],How can an Automation tool perform Testing ?
course_2337,lecture_7180,Leadership & Management Skills: 2-in-1 Masterclass,Constructive Criticism vs. Destructive Criticism
course_1698,lecture_102,Nginx - Beginner to Advanced,Configure Reverse Proxy with Static Assets
course_845,lecture_4918,Complete Angular 11 - Ultimate Guide - with Real World App,Radio Buttons
course_1734,lecture_459,Complete Linux Administration Course for Career Success 2024,Create a self signed certificate by using OpenSSL
course_384,lecture_7752,Google Cloud (GCP) MasterClass 2023 : GCP for Beginner - Pro,Lab : Execute Cloud SQL DB
course_1676,lecture_8210,The Complete Beginner's Guide to Chess,Fork Example #3 - Tigran Petrosian vs Boris Spassky
course_896,lecture_6096,Spring Boot Microservices with Spring Cloud Beginner to Guru,Apache Client Request Logging
course_250,lecture_1025,Design Patterns in Modern C++,Fluent Builder
course_895,lecture_7099,Fundamentals of Database Engineering,Bloom Filters
course_2105,lecture_822,Microsoft Excel - Excel from Beginner to Advanced,Formatting an Excel Chart
course_1218,lecture_2773,The Complete Power BI Practical Course 2023,Importing Data
course_322,lecture_2693,The Complete Oracle SQL Bootcamp (2023),Data Manipulation Language (DML)
course_1469,lecture_4570,Java and Spring Framework for Beginners with Spring Boot,Spring Boot Security OAuth2
course_305,lecture_5615,"Cloud-Native: Microservices, Kubernetes, Service Mesh, CI/CD",Expose Nginx Service on EKS Cluster w/ Fargate using eksctl
course_1779,lecture_4862,Java In-Depth: Become a Complete Java Engineer!,Hash Table
course_2054,lecture_2701,SAP FICO (Finance & Controlling )  Simplified For Beginners,Fiscal Year Variant
course_2267,lecture_9351,Camtasia 2023 Video Editing – Practical Video Editing,Introduction to Camtasia video editing
course_2076,lecture_2109,"DevOps: CICD with Git GitLab Jenkins, Docker and Django",Download ISO images
course_59,lecture_1741,SAP SD Training - in Plain English,Customer Master Customization
course_934,lecture_3932,Digital Marketing: 16 Strategic and Tactical Courses in 1,Examples of cross-selling and up-selling
course_825,lecture_3836,Company Valuation Masterclass,The Efficient Market Hypothesis and Value
course_305,lecture_5635,"Cloud-Native: Microservices, Kubernetes, Service Mesh, CI/CD","Explore: CI/CD Pipelines: GitHub Actions, GitLab CI/CD, Jenkins X, CircleCI"
course_478,lecture_7073,"SQL - The Complete Developer's Guide (MySQL, PostgreSQL)",A Closer Look At SQL & Databases
course_1814,lecture_5809,Complete guide to building an app with .Net Core and React,.Net 6 new features and how to update the project to use them
course_159,lecture_1417,Introduction to Azure SQL Database for Beginners,Azure SQL Database Settings
course_2005,lecture_2091,React Mega Course: Build 50 Real World Projects in 50 Days,Writing the functionality of the components using the json data
course_933,lecture_133,Data Visualization with Kibana,Kibana Query Language (KQL)
course_1156,lecture_9053,Laravel 8 - Advance Course Build School Management System,How to Use Key for Get Serial Number
course_1242,lecture_6464,[NEW] Master Spring Boot 3 & Spring Framework 6 with Java,"Step 03 - First Spring MVC Controller, @ResponseBody, @Controller"
course_457,lecture_796,Android Jetpack Compose: The Comprehensive Bootcamp,Install and Setup Android Studio
course_1997,lecture_1350,CUDA programming Masterclass with C++,Introduction to CUDA shared memory
course_1305,lecture_500,Write Better Emails: Tactics for Smarter Team Communication,"How to Properly Use ""Reply All"""
course_1969,lecture_2457,"SAP ABAP Programming Reports, Adobe Forms, CDS, AMDP & more",Alternative In Adobe Forms Part 1
course_169,lecture_5845,The Essentials of Project Management - 20 PDUs,Project Life Cycle
course_482,lecture_1110,Microsoft Power Automate for Power Apps developers,Introduction to Power Platform Environments
course_2031,lecture_8642,Android App Development Masterclass using Kotlin,AsyncTask
course_867,lecture_6821,The Complete PLC Software/Hardware full Automation Bootcamp,Build your first PLC code !
course_1621,lecture_5654,The Ultimate Pandas Bootcamp: Advanced Python Data Analysis,MultiIndex Pivot Tables
course_2268,lecture_4238,ChatGPT Marketing: Create Complete Campaigns w/ Chat GPT AI,UPDATE: Share ChatGPT Conversations With a Link
course_1227,lecture_1103,AZ-900: Microsoft Azure Fundamentals Certification,Cloud Models : Hybrid Cloud
course_1172,lecture_9414,SAP ERP Fundamentals,SAP sales and distribution (SD)
course_2033,lecture_2327,Chief Financial Officer Leadership Program,Negotiate Your Credit Facility
course_54,lecture_745,"Software Testing Made Easy for Beginners (Project,Jira,API )",How to test Web Applications?
course_374,lecture_5497,Oracle Database 12c SQL Certified Associate 1Z0-071,About PL/SQL
course_296,lecture_8737,SC-300 : Microsoft Identity and Access Administrator,Relation between Application Objects and Services Principals
course_1397,lecture_5467,The Complete Visual Guide to Machine Learning & Data Science,Markov Chains
course_2154,lecture_891,AZ-305: Azure Solutions Architect Expert (updated July 2023),Availability Zones
course_1540,lecture_6762,Day Trading: Mastering Scalp Trading Strategies 2023,Trading Psychology
course_529,lecture_980,GCP for AWS Professionals - Learn Google Cloud at F1 Speed,Step 04 - Getting Started with Google Cloud Run
course_2227,lecture_3546,Scrum for Beginners + Scrum Master Certification Preparation,How is the Scrum Master serving the Scrum Team
course_667,lecture_2316,Prep for the LPIC-1 Exam 101-500: Linux System Administrator,Managing Red Hat packages with rpm
course_377,lecture_9286,AWS Certified Machine Learning Specialty MLS-C01 [2023],Lab - Multiclass Classification - Iris
course_814,lecture_2947,AZ-204: Developing Solutions for Microsoft Azure - NEW,Lab - Azure Functions - Copying blobs
course_1703,lecture_4635,DevOps MasterClass 2023: Terraform Kubernetes Ansible & More,Lab : Deploy EKS Cluster using Terraform
course_846,lecture_9269,Fintech course on Digital Payment (Card and POS),Types of Payments
course_1498,lecture_6806,AZ-305 - Designing Azure Infrastructure Solutions 2023,Azure file share backup
course_196,lecture_2800,Complete Elasticsearch Masterclass with Logstash and Kibana,Lecture 2: Setting up Elasticsearch and Kibana
course_1599,lecture_5925,PowerPoint Masterclass - Presentation Design & Animation,MORPH - Zoom Into Parts of Your Slide
course_135,lecture_6496,Certified Internal Auditor (CIA) Part 2 - Full Study Course,Risk-based Internal Audit Planning
course_310,lecture_2275,Learn Azure DevOps CI/CD pipelines,[Designer] Adding Sonar Cloud to CI pipeline
course_657,lecture_2276,Mastering Visual Studio Code,Python in VSCode
course_1735,lecture_6354,CompTIA Security+ (SY0-701 & SYO-601) Full Training Guide,Privacy and Sensitive Data Concepts
course_448,lecture_2184,Cisco Nexus & ACI Training : Go from Beginner to Advanced!,Chapter 15 VDC ( Virtual Device Context) Part 1 - A
course_246,lecture_8658,Rust Programming Course: From Beginner to Expert,Effective Storage and Retrieval Using Trie Data Structure
course_336,lecture_4106,English Speaking Complete: English Language Mastery,Conditional Sentences Part 1
course_67,lecture_4961,The Product Management for AI & Data Science Course,Acquisition/Purchase Data Collection
course_432,lecture_6755,Data Science in Python: Data Prep & EDA,Reading Excel Files
course_2040,lecture_3122,Docker for Java Developers,Spring Boot Cassandra Example
course_636,lecture_4773,The Complete Xamarin Developer Course:  iOS And Android!,Biometric Authentication - Android
course_1066,lecture_536,Alteryx Bootcamp,Output Data Tool - Write to Excel
course_1150,lecture_4292,Robot Framework with Python- Selenium/API Automation Testing,Invoking Browsers for Web Automation with Selenium using Robot Keyword
course_893,lecture_2143,CCNA 200-301 Video Boot Camp with Chris Bryant,Session 8:  The Trunking Modes
course_2037,lecture_2719,The Complete YouTube Course by YouTubers with 100mn+ Views,Introduction to Video Editing Using Adobe Premiere Pro
course_312,lecture_509,Angular Core Deep Dive - Beginner to Advanced (Angular 17),Angular AfterViewChecked Lifecycle Hook - Use Cases and Pitfalls
course_679,lecture_1341,MERN Stack E-Commerce App using React Native & Redux Toolkit,Capture Image Using Camera
course_4,lecture_5698,Data Structures and Algorithms: In-Depth using Python,Lets Implement Directed Graph
course_1396,lecture_3696,Entra ID/Azure Active Directory And Azure AD Domain Services,Azure Active Directory (AAD)
course_1331,lecture_43,[NEW] AWS Certified Data Engineer Associate 2023 - Hands On!,AWS Database Migration Service (AWS DMS) - Hands On
course_2318,lecture_3889,Hibernate and Spring Data JPA: Beginner to Guru,H2 Database Console
course_173,lecture_6746,Product Management Certification+Agile Product Owner+Scrum,Product Owner Introduction - Learning Objectives
course_2229,lecture_223,Creative Writing: how to write a novel. The full course.,Some advice for a good start
course_1689,lecture_7494,Data Analysis Essentials Using Excel,How to extract/copy unique values from a column of data
course_121,lecture_4438,Complete C# Masterclass,Access Modifiers
course_2230,lecture_9275,Bookkeeping Basics #2: Understand The Mechanics,T-Accounts & What Is A Debit?
course_1658,lecture_1459,Microsoft Certified: Data Analyst Associate with Power BI,Select a Shared Dataset or Create a Local Data Set
course_1990,lecture_5522,Python SDK for Azure Bootcamp,Azure Data Factory
course_1120,lecture_6574,Beginner: Complete Basics of SAP PO (Process Orchestration),Introduction to SAP Process Orchestration
course_2127,lecture_1420,WannaBeA CCSP,Topic 3.2: Design a Secure Data Center
